#SAO H-BAND FILTER, 1650WB290, (AMBIENT 23-C)
#Wavelength (nm), % Transmission
#wl	transmission
#--	------------
652	-5.838857032E-5
651	-3.793545693E-5
650	-3.091100371E-5
649	-8.807859558E-5
648	6.767352716E-6
647	0.0001050259161
646	-3.544357241E-5
645	1.893527497E-6
644	-6.767375453E-6
643	3.892671884E-5
642	7.105313671E-6
641	2.912276796E-5
640	1.814397729E-5
639	-5.884543862E-5
638	4.924650784E-5
637	-5.136504478E-5
636	2.404370935E-5
635	-2.300425876E-5
634	-3.035928785E-6
633	5.889711247E-6
632	3.412155138E-6
631	0.0001423846406
630	7.008493412E-5
629	0.0002131245274
628	4.301094305E-5
627	-0.0001421260822
626	-7.008515968E-5
625	-2.178189061E-5
624	2.650410124E-6
623	2.736884744E-5
622	6.504675548E-5
621	7.78047397E-5
620	-9.444448369E-5
619	-7.041124718E-6
618	-0.0001039262206
617	9.273429896E-5
616	0.0001539776567
615	0.0002025235735
614	0.0001057580812
613	-2.799920003E-5
612	3.178087354E-5
611	-6.488443887E-6
610	4.051411088E-5
609	-6.802297776E-6
608	2.375272743E-5
607	7.066682883E-6
606	6.367982132E-5
605	5.794182653E-5
604	2.760281404E-6
603	2.51112051E-5
602	3.910133091E-5
601	6.831086648E-5
600	2.414678056E-5
599	-7.955844922E-5
598	0.0001226888708
597	5.519091792E-5
596	3.170451237E-5
595	0.0001258513512
594	7.764394832E-5
593	-9.808101458E-5
592	2.284692755E-6
591	-7.542093226E-5
590	0.0001993026963
589	-1.320617139E-5
588	-0.0001680381683
587	2.696073352E-5
586	-1.756823804E-5
585	6.214630503E-6
584	-5.951135972E-5
583	1.843034624E-5
582	1.54083159E-6
581	5.951482672E-5
580	0.0001165246067
579	0.0001881511416
578	0.0001005319864
577	0.0001305665501
576	5.751717981E-5
575	-2.944299194E-5
574	-3.279655357E-5
573	4.302669549E-5
572	3.744265632E-5
571	-3.586327512E-5
570	2.127267544E-5
569	-2.957434845E-5
568	-9.268815484E-5
567	7.721102156E-5
566	-8.591655933E-5
565	-0.0001099423098
564	5.235318531E-5
563	-8.452909969E-5
562	3.001857112E-5
561	6.809519618E-6
560	2.969957495E-5
559	-6.261709495E-5
558	1.730661825E-5
557	-5.219246304E-5
556	5.088830221E-5
555	4.140285455E-6
554	-3.115418076E-5
553	-5.518235776E-5
552	4.928771887E-5
551	2.527118886E-5
550	1.154547476E-6
549	5.93057739E-5
548	5.894371498E-5
547	-7.23691337E-5
546	4.61742311E-5
545	-5.998253255E-5
544	-0.0001173488927
543	-0.0001033580702
542	-9.024305473E-5
541	-7.783077308E-5
540	-0.000112069356
539	-0.0001118222572
538	-0.0001231848728
537	1.586575308E-5
536	0.0001316094713
535	1.55751859E-5
534	-0.0001236127428
533	-7.766719136E-6
532	0.0001198312384
531	4.997171345E-5
530	0.0001078655405
529	-2.079156729E-5
528	-0.0001498919301
527	-6.862292503E-5
526	-0.0001044954406
525	-1.102753049E-5
524	4.756735507E-5
523	-3.02588461E-7
522	2.298083564E-5
521	-3.715710045E-5
520	9.696233974E-6
519	5.696229709E-5
518	8.567412806E-6
517	9.221745131E-5
516	-1.730065196E-5
515	-3.001873665E-5
514	-4.31604858E-5
513	1.688412158E-5
512	6.531435065E-5
511	-2.174738802E-5
510	3.946254947E-5
509	-5.379104186E-5
508	3.924217526E-5
507	-4.287092088E-5
506	8.448959852E-5
505	-4.506815822E-5
504	8.328781405E-5
503	4.707950939E-5
502	-3.705906056E-5
501	-4.992638787E-5
500	-0.000135381415
499	-4.063792221E-5
498	-9.039555152E-5
497	-9.213750309E-5
496	-0.0001181653934
495	4.030714263E-5
494	7.65220102E-5
493	-4.083927342E-5
492	6.215047324E-5
491	-0.0001369240345
490	-8.032737969E-5
489	-0.0001999112719
488	-7.15631104E-5
487	-3.750088217E-5
486	2.121232683E-5
485	0.0001045496756
484	-7.785494381E-5
483	-6.309254786E-6
482	0.0001272843365
481	-0.0001316317648
480	2.728456457E-5
479	-5.3642485E-5
478	2.787815356E-5
477	2.686816697E-5
476	-2.08885449E-5
475	8.390240691E-5
474	-7.039692719E-5
473	-3.593751535E-5
472	2.247216798E-5
471	-2.101684231E-6
470	2.108543595E-5
469	-1.600164069E-5
468	-7.71112318E-5
467	1.909008643E-5
466	-1.81799569E-5
465	-6.502797078E-6
464	2.971401955E-5
463	-3.202771768E-5
462	-4.494016321E-5
461	-3.278525764E-5
460	-8.511354281E-6
459	1.599165444E-5
458	2.828263678E-5
457	2.821678936E-5
456	-3.365559678E-5
455	-5.859930025E-5
454	-2.110591959E-5
453	6.545917859E-5
452	-9.512809629E-5
451	-8.429505215E-6
450	5.352636072E-5
449	0.0001152817495
448	6.584759831E-5
447	-8.284430078E-5
446	-0.0001203520587
445	-0.0001214258446
444	-0.000134623464
443	-2.911765478E-5
442	-0.000111248155
441	-6.659384235E-5
440	1.925413471E-6
439	-2.442546611E-5
438	8.157201228E-5
437	3.089948586E-5
436	-3.429901335E-5
435	-0.0001799704187
434	-4.806136712E-5
433	-7.828191883E-5
432	2.738060539E-5
431	5.256213626E-5
430	-6.49082358E-5
429	-7.753886166E-5
428	-0.0001423431095
427	3.017821109E-5
426	1.168138351E-5
425	-2.402218797E-6
424	-0.0001086610864
423	-0.0001609540195
422	-0.0001539098157
421	4.120326139E-6
420	-4.031811113E-5
419	-7.865096995E-5
418	5.842032988E-5
417	-0.0001071488659
416	-1.567365507E-5
415	-6.47199995E-5
414	6.376692909E-5
413	-0.0001308424544
412	-3.100901449E-5
411	-0.0001539538644
410	-1.681853291E-6
409	-0.0001426393719
408	-2.608256909E-5
407	-1.328594135E-5
406	-8.122686268E-5
405	-1.899728159E-5
404	0.0001067523626
403	9.174241859E-5
402	-6.116859731E-5
401	7.182272384E-5
400	-4.041440843E-5
399	8.962172433E-5
398	-9.189383127E-5
397	-0.0001831495465
396	-2.027820483E-5
395	-3.229107097E-5
394	-1.255220468E-6
393	-7.088166967E-6
392	-1.93447832E-7
391	-3.571803245E-5
390	-1.863029865E-5
389	1.855409937E-5
388	4.703649029E-5
387	7.889622793E-5
386	7.458852633E-5
385	-0.0002889528114
384	-3.35045188E-5
383	-0.0002324803063
382	5.57613821E-5
381	-0.0001368503872
380	-4.258648551E-5
379	-6.425204629E-5
378	-0.0001379474998
377	-2.554724597E-5
376	-7.315025869E-5
375	-0.0001556038769
374	-9.634080925E-6
373	1.230784073E-5
372	2.705163206E-5
371	-0.0001030127023
370	-3.713382466E-5
369	-0.0001141822286
368	8.853537111E-6
367	-9.93604408E-6
366	-0.0001465053065
365	-0.0001093646788
364	3.936149369E-5
363	6.682120784E-6
362	-0.0003105241049
361	0.0001272839581
360	3.603189907E-5
359	-0.0001275062095
358	0.0001019638148
357	-7.261158316E-5
356	-0.0001357627334
355	-0.0003469085204
354	-0.0004236190289
353	-0.0001628453174
352	0.0001216397577
351	-0.0002981904836
350	-0.000486633915
349	-0.0005894280039
348	-9.061818855E-5
347	-0.0001842744241
346	-0.0002043280983
345	-2.697059927E-6
344	-0.0002331683645
343	0.0002413693001
342	-6.634566671E-5
341	-8.74230609E-5
340	-0.0003321567783
339	2.791343832E-5
338	-0.0001934204192
337	-4.691762297E-5
336	-0.0001307935599
335	-3.594471127E-5
334	-6.305400893E-5
333	0.0001438475738
332	3.100447429E-5
331	0.0001190121911
330	6.693983596E-5
329	-0.0001189395334
328	-7.944347453E-5
327	-3.325842044E-5
326	7.836859004E-5
325	0.0001438395702
324	9.410693747E-5
323	0.0001188785609
322	9.994069114E-5
321	-3.394604573E-5
320	-0.000110234876
319	-4.477005859E-5
318	0.0001854735601
317	0.0001549918816
316	0.0002077890531
315	1.055874964E-5
314	-2.843856964E-5
313	-2.282732748E-5
312	-9.939308075E-5
311	0.0001856082235
310	1.348647311E-5
309	-3.34549145E-6
308	1.165431513E-5
307	3.09274219E-5
306	-2.001197208E-5
305	-5.801177758E-5
304	0.0002907009621
303	-3.806954737E-6
302	-6.354587094E-5
301	-3.640106297E-5
300	-9.189073899E-5
